"URL","File Size (Bytes)","# Outlinks","Content Type"
"https://www.usatoday.com/story/money/reviewed/2023/02/22/17-amazon-products-lifetime-warranties/11320749002/","165946","186","text/html"
"https://www.usatoday.com/story/money/reviewed/2023/02/15/best-drugstore-makeup-walmart-cvs/11256252002/","168608","171","text/html"
"https://www.usatoday.com/story/money/reviewed/2023/03/02/best-amazon-deals-sales/11381348002/","166915","188","text/html"
"https://www.usatoday.com/staff/7788730002/samantha-mangino/","168678","188","text/html"
"https://www.usatoday.com/story/money/reviewed/2022/02/24/how-find-affordable-eames-chair-replica/6926547001/","136320","147","text/html"
"https://www.usatoday.com/story/money/2023/03/03/amazon-hq-2-arlington-virginia/11393681002/","169463","164","text/html"
"https://www.usatoday.com/money/blueprint/retirement/social-security-benefits-for-child-of-deceased-parent/","526479","273","text/html"
"https://www.usatoday.com/story/money/careers/job-search-tips/2022/09/26/what-is-cover-letter-tips/10264656002/","174131","168","text/html"
"https://www.usatoday.com/story/money/personalfinance/retirement/2023/02/25/paycheck-could-stop-social-security-benefits/69931358007/","171577","162","text/html"
"https://www.usatoday.com/videos/money/shopping/2023/02/18/kansas-city-chiefs-get-little-people-treatment-fisher-price/11280637002/","136913","170","text/html"
"https://www.usatoday.com/story/money/2023/03/02/scams-government-protection/11214084002/","167865","169","text/html"
"https://www.usatoday.com/story/money/2023/03/03/salesforce-ceo-marc-benioff-republican-backlash/11391327002/","172588","169","text/html"
"https://www.usatoday.com/story/money/2023/02/28/biden-esg-investing-rule-gop-house-vote/11368297002/","170064","164","text/html"
"https://www.usatoday.com/story/money/careers/2023/02/22/what-is-highest-paying-job/10429871002/","167867","163","text/html"
"https://www.usatoday.com/money/blueprint/images/uploads/2023/02/17184520/GettyImages-1137542255-e1676659635465.jpeg","265762","0","image/jpeg"
"https://www.usatoday.com/money/blueprint/images/uploads/2023/02/16065734/best-personal-loans-e1676530678952.jpg","356432","0","image/jpeg"
"https://www.usatoday.com/money/blueprint/author/ktreece/","493275","266","text/html"
"https://www.usatoday.com/money/blueprint/author/aharrison/","476810","250","text/html"
"https://www.usatoday.com/money/blueprint/personal-loans/best-debt-consolidation-loans-for-bad-credit/","845578","309","text/html"
"https://www.usatoday.com/money/blueprint/images/uploads/2023/02/20132442/Best-home-improvement-loans-1.jpg","55922","0","image/jpeg"
"https://www.usatoday.com/money/blueprint/personal-loans/best-personal-loans-for-fair-credit/","828071","285","text/html"
"https://www.usatoday.com/money/blueprint/personal-loans/best-low-interest-personal-loans/","835475","311","text/html"
"https://www.usatoday.com/money/blueprint/personal-loans/easiest-personal-loans-to-get/","762228","305","text/html"
"https://www.usatoday.com/money/blueprint/personal-loans/best-wedding-loans/","765563","305","text/html"
"https://www.usatoday.com/story/entertainment/celebrities/2022/07/06/hayden-panettiere-addiction-postpartum-depression/7818825001/","197062","172","text/html"
"https://www.usatoday.com/story/entertainment/celebrities/2022/12/20/sharna-burgess-intrusive-thoughts-postpartum/10930348002/","192519","175","text/html"
"https://www.usatoday.com/picture-gallery/life/health-wellness/2022/04/26/beyonce-serena-williams-celebrities-childbirth-postpartum/7437955001/","161963","182","text/html"
"https://www.usatoday.com/story/entertainment/celebrities/2023/02/27/hayden-panettiere-younger-brother-dead-28-cause-revealed/11358897002/","190954","166","text/html"
"https://www.usatoday.com/story/entertainment/celebrities/2022/12/27/drew-barrymore-will-kopelman-divorce-drinking-happiness/10955927002/","191658","167","text/html"
"https://www.usatoday.com/staff/7270472001/naledi-ushe/","161932","186","text/html"
"https://www.usatoday.com/money/blueprint/images/uploads/2023/01/08063504/Business_travel_insurance-1-e1676394555756.jpg","574271","0","image/jpeg"
"https://www.usatoday.com/money/blueprint/wp-content/uploads/2023/01/Trip_cancellation-e1674741454927.jpeg","118412","0","image/jpeg"
"https://www.usatoday.com/money/blueprint/travel-insurance/what-does-travel-insurance-cover/","530095","277","text/html"
"https://www.usatoday.com/money/blueprint/travel-insurance/medical-evacuation-insurance/","552630","282","text/html"
"https://www.usatoday.com/money/blueprint/travel-insurance/trip-cancellation-insurance/","544198","275","text/html"
"https://www.usatoday.com/money/blueprint/author/lnealon/","473352","249","text/html"
"https://www.usatoday.com/money/blueprint/author/kkuchar/","475867","250","text/html"
"https://www.usatoday.com/money/blueprint/travel-insurance/what-is-travel-insurance/","546115","283","text/html"
"https://www.usatoday.com/money/blueprint/images/uploads/2023/02/13083524/credit-photobyphotoboy-e1676485353533.jpg","37472","0","image/jpeg"
"https://www.usatoday.com/money/blueprint/author/kmcwhirter/","477515","251","text/html"
"https://www.usatoday.com/money/blueprint/images/uploads/2023/02/16055056/Travel_insurance-e1676526727585.jpg","26120","0","image/jpeg"
"https://www.usatoday.com/money/blueprint/author/afontinelle/","480638","253","text/html"
"https://www.usatoday.com/money/blueprint/images/uploads/2023/02/19125940/Best_Covid_Travel_Insurance-e1676811611646.jpg","30710","0","image/jpeg"
"https://www.usatoday.com/money/blueprint/wp-content/uploads/2023/01/open-suitcase.jpg","36874","0","image/jpeg"
"https://www.usatoday.com/money/blueprint/images/uploads/2023/02/13094332/credit-FTiare-e1676484679303.jpg","38788","0","image/jpeg"
"https://www.usatoday.com/money/blueprint/images/uploads/2023/01/15181737/Flight_insurance-e1676485139568.jpeg","616562","0","image/jpeg"
"https://www.usatoday.com/money/blueprint/author/boconnell/","481503","257","text/html"
"https://www.usatoday.com/money/blueprint/travel-insurance/flight-insurance/","552100","279","text/html"
"https://www.usatoday.com/money/blueprint/wp-content/uploads/2023/01/Medical_evacuation_insurance-scaled-e1674736042562.jpeg","345336","0","image/jpeg"
"https://www.usatoday.com/money/blueprint/images/uploads/2023/02/20172931/credit-Mikhail-Blavatskiy-e1676914192936.jpg","85942","0","image/jpeg"
"https://www.usatoday.com/story/travel/airline-news/2023/03/05/private-jet-new-england-turbulence-passengers-officials/11408334002/","169852","163","text/html"
"https://www.usatoday.com/story/travel/airline-news/2023/02/28/jetblue-learjet-near-collision-boston-airport/11368250002/","165689","165","text/html"
"https://www.usatoday.com/story/travel/airline-news/2023/03/02/spirit-airlines-battery-fire-hospitalizations/11383997002/","167437","160","text/html"
"https://www.usatoday.com/story/travel/airline-news/2023/03/02/lufthansa-flight-severe-turbulence/11382547002/","173352","160","text/html"
"https://www.usatoday.com/staff/6610183001/orlando-mayorquin/","162746","186","text/html"
"https://www.usatoday.com/story/travel/2023/03/03/maui-tour-company-sued-abandoning-couple-during-snorkeling-tour/11392577002/","169601","160","text/html"
"https://www.usatoday.com/story/life/health-wellness/2021/02/02/tony-bennett-alzheimers-disease-how-cope-diagnosis/4339635001/","189197","165","text/html"
"https://www.usatoday.com/staff/2647629001/hannah-yasharoff/","164090","187","text/html"
"https://www.usatoday.com/story/entertainment/celebrities/2023/02/16/bruce-willis-frontotemporal-dementia-diagnosis-daughter-rumer-reveals/11273927002/","199926","169","text/html"
"https://www.usatoday.com/story/entertainment/celebrities/2021/02/01/tony-bennett-reveals-he-has-alzheimers-disease/4336600001/","187537","167","text/html"
"https://www.usatoday.com/story/life/health-wellness/2023/02/16/frontotemporal-dementia-bruce-willis-what-to-know/11273966002/","201534","171","text/html"
"https://www.usatoday.com/story/money/2022/08/01/employers-hiring-skilled-workers-over-experience/10159350002/","176812","180","text/html"
"https://www.usatoday.com/money/blueprint/investing/how-to-buy-stocks/","564905","298","text/html"
"https://www.usatoday.com/money/blueprint/wp-content/uploads/2023/02/Whole_life_insurance-e1675413527622.jpg","423109","0","image/jpeg"
"https://www.usatoday.com/money/blueprint/images/uploads/2023/02/02205943/High-value-home.jpg","55341","0","image/jpeg"
"https://www.usatoday.com/money/blueprint/images/uploads/2023/02/14090423/GettyImages-1187184203-e1676365525392.jpg","28448","0","image/jpeg"
"https://www.usatoday.com/money/blueprint/images/uploads/2023/02/08125628/GettyImages-1368207267-e1675860988740.jpg","44715","0","image/jpeg"
"https://www.usatoday.com/money/blueprint/images/uploads/2023/03/03145311/GettyImages-1367623947-e1677855241826.jpg","26453","0","image/jpeg"
"https://www.usatoday.com/money/blueprint/images/uploads/2023/02/13060138/credit-kate_sept2004-e1676268133720.jpg","55415","0","image/jpeg"
"https://www.usatoday.com/money/blueprint/debt/","473187","255","text/html"
"https://www.usatoday.com/money/blueprint/health-insurance/what-is-fsa/","532671","284","text/html"
"https://www.usatoday.com/money/blueprint/personal-finance/","472152","252","text/html"
"https://www.usatoday.com/money/blueprint/images/uploads/2023/02/27212717/Renters-insurance-e1677752984819.jpg","44425","0","image/jpeg"
"https://www.usatoday.com/money/blueprint/wp-content/uploads/2023/01/GettyImages-813637356.jpg","39621","0","image/jpeg"
"https://www.usatoday.com/money/blueprint/images/uploads/2023/02/24172934/citi-double-cash-review-e1677259829685.jpeg","24471","0","image/jpeg"
"https://www.usatoday.com/money/blueprint/personal-finance/government-bailout-relief-programs/","499195","258","text/html"
"https://www.usatoday.com/money/blueprint/debt/how-to-fix-and-repair-bad-credit/","520350","266","text/html"
"https://www.usatoday.com/money/blueprint/wp-content/uploads/2023/01/Doberman_Pinschers-e1674771187494.jpeg","100800","0","image/jpeg"
"https://www.usatoday.com/money/blueprint/health-insurance/","483727","270","text/html"
"https://www.usatoday.com/money/blueprint/images/uploads/2023/02/15223255/government-bailout-relief-programs-e1676500424449.jpg","40797","0","image/jpeg"
"https://www.usatoday.com/money/blueprint/retirement/401k-and-taxes/","588103","281","text/html"
"https://www.usatoday.com/money/blueprint/images/uploads/2023/02/17051206/High_deductible_health_plan-e1676610813978.jpg","28782","0","image/jpeg"
"https://www.usatoday.com/money/blueprint/images/uploads/2023/02/28053737/GettyImages-174879501-e1677562690940.jpg","75520","0","image/jpeg"
"https://www.usatoday.com/money/blueprint/images/uploads/2023/02/15171954/credit-patcharin-innara-e1676481659386.jpg","30623","0","image/jpeg"
"https://www.usatoday.com/money/blueprint/images/uploads/2023/02/16115030/credit-william-potter.jpg","39119","0","image/jpeg"
"https://www.usatoday.com/money/blueprint/investing/best-dividend-etf/","732734","300","text/html"
"https://www.usatoday.com/money/blueprint/credit-cards/best-airline-credit-cards/","882974","298","text/html"
"https://www.usatoday.com/money/blueprint/wp-content/uploads/2023/02/GettyImages-1443237568-e1675406406136.jpg","271197","0","image/jpeg"
"https://www.usatoday.com/money/blueprint/images/uploads/2023/02/16091759/GettyImages-1369001065-e1676539122725.jpg","44411","0","image/jpeg"
"https://www.usatoday.com/money/blueprint/retirement/401-k-rollover-to-an-ira/","533994","274","text/html"
"https://www.usatoday.com/money/blueprint/images/uploads/2023/02/15122352/Home_insurance-scaled-e1676463868946.jpg","397208","0","image/jpeg"
"https://www.usatoday.com/money/blueprint/images/uploads/2023/02/21144706/best-cd-rates-e1676990885169.jpeg","48577","0","image/jpeg"
"https://www.usatoday.com/money/blueprint/images/uploads/2023/02/15045528/Term_life_insurance_for_young_family-e1676436994119.jpg","78751","0","image/jpeg"
"https://www.usatoday.com/money/blueprint/wp-content/uploads/2023/01/GettyImages-1353583733-e1674820806412.jpg","56578","0","image/jpeg"
"https://www.usatoday.com/money/blueprint/images/uploads/2023/02/28083053/How_does_life_insurance_work.jpg","29988","0","image/jpeg"
"https://www.usatoday.com/money/blueprint/credit-cards/reviews/alaska-airlines-visa/","571248","297","text/html"
"https://www.usatoday.com/money/blueprint/images/uploads/2023/02/24180702/What-is-an-FSA.jpg","38128","0","image/jpeg"
"https://www.usatoday.com/money/blueprint/home-insurance/jewelry-insurance/","576763","299","text/html"
"https://www.usatoday.com/money/blueprint/taxes/get-your-2021-tax-refund/","502945","257","text/html"
"https://www.usatoday.com/money/blueprint/health-insurance/high-deductible-health-plan/","541315","292","text/html"
"https://www.usatoday.com/money/blueprint/personal-finance/budget-binder-for-cash-envelopes/","498059","257","text/html"
"https://www.usatoday.com/money/blueprint/images/uploads/2023/02/01072414/GettyImages-178634914.jpg","57580","0","image/jpeg"
"https://www.usatoday.com/money/blueprint/credit-cards/reviews/amex-centurion-card-review/","534325","266","text/html"
"https://www.usatoday.com/money/blueprint/images/uploads/2023/02/20090848/Life_insurance.png","435064","0","image/png"
"https://www.usatoday.com/money/blueprint/images/uploads/2023/02/13155429/Credit-Drazen_-e1676303701726.jpg","45133","0","image/jpeg"
"https://www.usatoday.com/money/blueprint/images/uploads/2023/02/15233153/best-investments-for-roth-ira-e1677662820449.jpg","42229","0","image/jpeg"
"https://www.usatoday.com/money/blueprint/images/uploads/2023/02/01060525/GettyImages-1350637347.jpg","19960","0","image/jpeg"
"https://www.usatoday.com/money/blueprint/home-insurance/high-value-home-insurance/","534422","288","text/html"
"https://www.usatoday.com/money/blueprint/home-insurance/dog-breeds-banned-home-insurance/","561632","294","text/html"
"https://www.usatoday.com/money/blueprint/wp-content/uploads/2023/02/GettyImages-1318170875-e1675259602934.jpg","88887","0","image/jpeg"
"https://www.usatoday.com/staff/3041054001/dian-zhang/","164605","188","text/html"
"https://www.usatoday.com/staff/2646304001/stronz-vanderploeg/","141494","184","text/html"
"https://www.usatoday.com/staff/2646508001/roxanna-scott/","161842","186","text/html"
"https://www.usatoday.com/staff/9823992002/chris-panella/","163257","187","text/html"
"https://www.usatoday.com/staff/2646607001/robert-abitbol/","141402","184","text/html"
"https://www.usatoday.com/staff/2647411001/jane-mo/","145842","185","text/html"
"https://www.usatoday.com/staff/2684056001/jesse-rindner/","141238","184","text/html"
"https://www.usatoday.com/staff/2646548001/robert-hanashiro/","158921","186","text/html"
"https://www.usatoday.com/staff/2648171001/callie-carmichael/","158328","186","text/html"
"https://www.usatoday.com/staff/2646472001/steve-berkowitz/","162524","186","text/html"
"https://www.usatoday.com/staff/2648113001/charisse-jones/","161706","186","text/html"
"https://www.usatoday.com/staff/2646512001/ramon-padilla/","162334","187","text/html"
"https://www.usatoday.com/staff/2646415001/sandy-hooper/","165228","188","text/html"
"https://www.usatoday.com/staff/6093189001/emilee-coblentz/","141995","184","text/html"
"https://www.usatoday.com/staff/2646173001/tricia-l-nadolny/","164011","187","text/html"
"https://www.usatoday.com/staff/2646307001/susan-miller/","162038","186","text/html"
"https://www.usatoday.com/staff/2647832001/emily-brown/","146805","185","text/html"
"https://www.usatoday.com/staff/7396719002/luciana-lopez/","152316","184","text/html"
"https://www.usatoday.com/staff/2647828001/evan-hilbert/","161926","186","text/html"
"https://www.usatoday.com/staff/2646609001/quincy-young/","142422","184","text/html"
"https://www.usatoday.com/staff/2648209001/brian-truitt/","163055","186","text/html"
"https://www.usatoday.com/staff/8519723002/lance-pugmire/","163167","186","text/html"
"https://www.usatoday.com/staff/7586342002/hctor-garca-de-len/","149200","184","text/html"
"https://www.usatoday.com/staff/7717870001/douglas-kennedy/","140861","184","text/html"
"https://www.usatoday.com/staff/2646186001/teresa-lo/","146240","185","text/html"
"https://www.usatoday.com/staff/2648174001/john-calhoun/","141374","184","text/html"
"https://www.usatoday.com/staff/2683956001/analis-bailey/","163506","187","text/html"
"https://www.usatoday.com/staff/11018318002/julie-anderson/","140857","184","text/html"
"https://www.usatoday.com/staff/4813339002/david-hamlin/","150397","184","text/html"
"https://www.usatoday.com/staff/2684143001/stacy-shapiro-mello/","142986","184","text/html"
"https://www.usatoday.com/staff/2647331001/jeff-taylor/","142691","184","text/html"
"https://www.usatoday.com/staff/2647050001/lindsay-schnell/","162349","186","text/html"
"https://www.usatoday.com/staff/4395670002/jordan-culver/","164204","187","text/html"
"https://www.usatoday.com/staff/7557424001/prince-j-grimes/","151541","186","text/html"
"https://www.usatoday.com/staff/4395375002/bobby-shipman/","164416","187","text/html"
"https://www.usatoday.com/staff/2647301001/jeff-zegas/","143086","184","text/html"
"https://www.usatoday.com/staff/2647327001/jace-evans/","161955","186","text/html"
"https://www.usatoday.com/staff/2648365001/ashley-lewis/","167491","188","text/html"
"https://www.usatoday.com/staff/10265749002/rachel-g-bowers/","140868","184","text/html"
"https://www.usatoday.com/staff/2646513001/robert-padavick/","142254","184","text/html"
"https://www.usatoday.com/staff/9502871002/nicole-asinor/","140827","184","text/html"
"https://www.usatoday.com/staff/7362754001/amanda-lee-myers/","161183","186","text/html"
"https://www.usatoday.com/staff/5649878001/jill-lawrence/","165605","188","text/html"
"https://www.usatoday.com/staff/2648011001/david-baratz/","161765","186","text/html"
"https://www.usatoday.com/staff/2646753001/nancy-armour/","169664","189","text/html"
"https://www.usatoday.com/staff/9856805002/taylor-casey/","141106","184","text/html"
"https://www.usatoday.com/staff/2646265001/thuan-le-elston/","164617","187","text/html"
"https://www.usatoday.com/staff/2647303001/jesse-yomtov/","163538","187","text/html"
"https://www.usatoday.com/staff/2648305001/bill-cannon/","147040","186","text/html"
"https://www.usatoday.com/staff/7956691002/ruby-l-bailey/","148753","184","text/html"
"https://www.usatoday.com/staff/8296256001/david-ellerby/","142143","184","text/html"
"https://www.usatoday.com/story/news/nation/2022/09/09/guns-america-combating-spread-gun-violence/7939358001/?gnt-cfr=1","81673","56","text/html"
"https://www.usatoday.com/restricted/?return=https%3A%2F%2Fwww.usatoday.com%2Fin-depth%2Fnews%2F2022%2F12%2F27%2Fedgewater-nj-jay-mazini-instagram-influencer-bitcoin-ponzi-scheme%2F10937401002%2F","156421","188","text/html"
"https://www.usatoday.com/story/money/markets/2022/09/13/stock-market-crashes-experts-dont-understand-why/7867441001/?gnt-cfr=1","84372","57","text/html"
"https://www.usatoday.com/story/news/politics/2022/09/08/senators-discuss-confirmed-supreme-court-justice-clarence-thomas/10289709002/?gnt-cfr=1","86003","58","text/html"
"https://www.usatoday.com/videos/opinion/2022/11/08/suzette-at-stake-social/8299571001/","135957","169","text/html"
"https://www.usatoday.com/videos/opinion/2022/09/26/tova-friedman-talks-surviving-holocaust/8117738001/","136034","169","text/html"
"https://www.usatoday.com/videos/opinion/2021/09/14/aocs-dress-met-gala-quick-conversation/8340181002/","139418","169","text/html"
"https://www.usatoday.com/videos/opinion/2022/11/07/what-you-looking-election-day/8290477001/","135573","169","text/html"
"https://www.usatoday.com/videos/opinion/2022/09/22/dr-vivek-murthy-talks-mental-health/8082087001/","135366","169","text/html"
"https://www.usatoday.com/picture-gallery/opinion/2022/10/11/racial-equity-2030-challenge-w-k-kellogg-foundation/10462490002/","144138","181","text/html"
"https://www.usatoday.com/videos/opinion/2022/10/09/can-republican-party-move-trump/8210976001/","135842","169","text/html"
"https://www.usatoday.com/videos/opinion/2022/11/18/thuan-le-elston-talks-oliver-stone/10724123002/","135387","169","text/html"
"https://www.usatoday.com/videos/opinion/2023/01/17/national-day-healing-interview-la-june-montgomery-tabron/11065991002/","136732","169","text/html"
"https://www.usatoday.com/picture-gallery/opinion/2022/11/24/thanksgiving-refugees-afghanistan-ukraine-ethiopia/10761398002/","144087","181","text/html"
"https://www.usatoday.com/picture-gallery/opinion/2022/11/18/heaven-earth-30th-anniversary/10718011002/","147958","181","text/html"
"https://www.usatoday.com/videos/opinion/2022/10/10/there-room-gop-traditional-republicans/8211130001/","136108","169","text/html"
"https://www.usatoday.com/videos/opinion/2022/11/06/rosie-dog-cant-catch-squirrel/8285370001/","134695","169","text/html"
"https://www.usatoday.com/videos/opinion/2022/12/11/joyce-defauw-interview-northern-illinois-university/10865746002/","136286","169","text/html"
"https://www.usatoday.com/videos/opinion/2022/11/08/what-rex-huppke-watching-election-day/8296289001/","135208","169","text/html"
"https://www.usatoday.com/videos/opinion/2022/10/11/rise-gop-media-and-what-needs-happen-next/8210806001/","135895","169","text/html"
"https://www.usatoday.com/money/blueprint/banking/cds/cd-rates-forecast-2023/","546786","302","text/html"
"https://www.usatoday.com/money/blueprint/home-insurance/best-homeowners-insurance-companies/","889423","305","text/html"
"https://www.usatoday.com/money/blueprint/auto-insurance/car-insurance-quotes/","788888","290","text/html"
"https://www.usatoday.com/money/blueprint/home-insurance/cheap-home-insurance/","1048576","305","text/html"
"https://www.usatoday.com/money/blueprint/personal-loans/best-home-improvement-loans/","702453","272","text/html"
"https://www.usatoday.com/money/blueprint/wp-content/themes/usat/public/images/icons/verified-by.svg","856","0","image/svg+xml"
"https://www.usatoday.com/money/blueprint/personal-loans/best-bad-credit-loans/","804066","281","text/html"
"https://www.usatoday.com/money/blueprint/credit-cards/reviews/","484540","274","text/html"
"https://www.usatoday.com/money/blueprint/about-us/","469793","246","text/html"
"https://www.usatoday.com/money/blueprint/student-loans/best-student-loan-refinance-lenders/","695555","263","text/html"
"https://www.usatoday.com/money/blueprint/home-insurance/renters-insurance-costs/","544504","290","text/html"
"https://www.usatoday.com/money/blueprint/banking/savings/","476268","257","text/html"
"https://www.usatoday.com/money/blueprint/pet-insurance/cheap-pet-insurance/","751804","291","text/html"
"https://www.usatoday.com/money/blueprint/images/uploads/2023/02/20112948/Flagstar_Bank_logo.svg.png","63749","0","image/png"
"https://www.usatoday.com/money/blueprint/author/jyoung/","483045","256","text/html"
"https://www.usatoday.com/money/blueprint/pet-insurance/pet-insurance-cost/","632468","286","text/html"
"https://www.usatoday.com/money/blueprint/home-insurance/","483731","269","text/html"
"https://www.usatoday.com/money/blueprint/personal-loans/best-emergency-loans/","806125","309","text/html"
"https://www.usatoday.com/money/blueprint/credit-cards/reviews/citi-simplicity-review/","565733","294","text/html"
"https://www.usatoday.com/money/blueprint/banking/cds/","481548","260","text/html"
"https://www.usatoday.com/money/blueprint/banking/savings/chase-bank-savings-account-interest-rates/","577345","300","text/html"
"https://www.usatoday.com/money/blueprint/student-loans/best-student-loans-for-bad-credit-no-credit/","756968","295","text/html"
"https://www.usatoday.com/money/blueprint/banking/best-online-savings-account/","828840","274","text/html"
"https://www.usatoday.com/money/blueprint/retirement/","483239","263","text/html"
"https://www.usatoday.com/money/blueprint/auto-insurance/best-cheap-car-insurance/","1048576","261","text/html"
"https://www.usatoday.com/money/blueprint/travel-insurance/best-covid-travel-insurance/","950078","293","text/html"
"https://www.usatoday.com/story/sports/college/basketball/2023/03/05/ohio-state-loses-big-ten-tournament-championship-game-to-iowa/69973750007/","175815","164","text/html"
"https://www.usatoday.com/story/sports/college/basketball/2023/03/04/ohio-state-womens-basketball-uses-historic-comeback-to-beat-indiana-in-big-ten-tournament-semifinal/69971001007/","177797","164","text/html"
"https://www.usatoday.com/story/sports/college/basketball/2023/03/06/2023-big-ten-mens-basketball-tournament-schedule-bracket-matchups-ohio-state-mens-basketball-chicago/69976381007/","174075","166","text/html"
"https://www.usatoday.com/videos/sports/college/basketball/2023/03/04/video-ohio-states-brice-sensabaugh-after-losing-michigan-state/11399869002/","139519","170","text/html"
"https://www.usatoday.com/story/sports/college/basketball/2023/03/04/ohio-state-brice-sensabaugh-osu-freshman-scoring-record-passes-greg-oden/69972018007/","178927","168","text/html"
"https://www.usatoday.com/story/sports/college/football/2023/03/06/aaron-scott-turns-into-a-top-ohio-state-2024-football-recruit/69950641007/","175194","165","text/html"
"https://www.usatoday.com/story/sports/college/basketball/2023/03/04/gene-brown-isaac-likekele-playing-big-roles-as-ohio-state-goes-small/69970079007/","190690","170","text/html"
"https://www.usatoday.com/story/sports/college/basketball/2023/03/03/ohio-state-sports-osu-buckeye-basketball-college-big-ten-holtmann/69962501007/","195215","171","text/html"
"https://www.usatoday.com/story/sports/nfl/bengals/2023/03/05/joe-burrow-girlfriend-olivia-holzmacher-attend-buckeyes-teammate-justin-hilliards-columbus-wedding/69974952007/","165919","163","text/html"
"https://www.usatoday.com/story/sports/college/football/2023/03/04/cj-stroud-throws-at-2023-nfl-combine-reactions-ohio-state-football/69972174007/","160280","171","text/html"
"https://www.usatoday.com/story/sports/college/basketball/2023/03/05/ohio-state-buckeyes-draw-wisconsin-badgers-in-big-ten-tournament/69973377007/","177428","168","text/html"
"https://www.usatoday.com/story/sports/college/football/2023/03/03/darron-lee-ohio-state-de-zach-harrison-2023-nfl-combine-osu-buckeye-football-college/69967639007/","163012","171","text/html"
"https://www.usatoday.com/videos/sports/college/basketball/2023/03/04/video-ohio-states-mike-netti-previews-michigan-state-more/11395760002/","139075","170","text/html"
"https://www.usatoday.com/story/sports/college/basketball/2023/03/04/once-again-buckeyes-fall-short-in-senior-day-battle-at-michigan-state/69970095007/","184115","165","text/html"
"https://www.usatoday.com/videos/sports/college/basketball/2023/03/04/video-ohio-states-justice-sueing-after-loss-michigan-state/11399752002/","139278","170","text/html"
"https://www.usatoday.com/story/sports/college/2023/03/05/top-ranked-ohio-state-buckeyes-fall-to-minnesota-in-wcha-title-game-hockey/69973441007/","152302","157","text/html"
"https://www.usatoday.com/story/sports/college/basketball/2023/03/06/ohio-states-chris-holtmann-talks-zed-key-justice-sueing/69976418007/","189823","169","text/html"
"https://www.usatoday.com/videos/sports/college/basketball/2023/03/04/video-ohio-states-chris-holtmann-after-loss-michigan-state/11399817002/","139657","170","text/html"
"https://www.usatoday.com/story/money/reviewed/2022/10/13/walmart-deals-competing-amazon-prime-day-sale-black-friday-2022/10485277002/","209178","253","text/html"
"https://www.usatoday.com/story/money/reviewed/2022/10/12/amazon-prime-day-deal-solawave-wand/8169096001/","134701","166","text/html"
"https://www.usatoday.com/story/money/reviewed/2022/10/12/renpho-portable-gun-massager-deal-amazon-prime-2022/8169168001/","135119","165","text/html"
"https://www.usatoday.com/story/money/reviewed/2022/10/12/amazon-fire-tablet-prime-day-deal/8168211001/","136216","162","text/html"
"https://www.usatoday.com/story/money/reviewed/2022/10/12/amazon-prime-day-deal-renpho-eye-massager/8168519001/","136813","165","text/html"
"https://www.usatoday.com/story/money/reviewed/2022/10/13/prime-day-amazon-devices-early-black-friday-deals-alexa-products/10482101002/","211559","238","text/html"
"https://www.usatoday.com/story/money/reviewed/2022/10/12/philips-sonicare-protectiveclean-sale-40-off/8139758001/","133822","163","text/html"
"https://www.usatoday.com/story/money/reviewed/2022/10/13/amazon-prime-day-kitchen-deals-black-friday-2022/10482126002/","248006","298","text/html"
"https://www.usatoday.com/story/money/reviewed/2022/10/12/amazon-prime-day-luggage-deals/8169089001/","143716","172","text/html"
"https://www.usatoday.com/story/money/reviewed/2022/10/13/amazon-prime-day-2022-deals-home-essentials-early-black-friday-sale/10482105002/","226686","248","text/html"
"https://www.usatoday.com/story/money/reviewed/2022/10/12/prime-early-access-sale-get-50-off-new-apple-watch-series-8/8139560001/","135413","160","text/html"
"https://www.usatoday.com/story/money/reviewed/2022/10/14/amazon-prime-deal-25-off-pmd-facial-cleansing-device/8169111001/","135167","161","text/html"
"https://www.usatoday.com/story/money/reviewed/2022/10/13/amazon-prime-day-deal-jbl-bluetooth-waterproof-speaker/10487909002/","138485","170","text/html"
"https://www.usatoday.com/story/money/reviewed/2022/10/13/early-black-friday-deals-most-popular-amazon-sales-still-live/10485106002/","148173","161","text/html"
"https://www.usatoday.com/story/money/reviewed/2022/10/13/amazon-prime-day-2022-fashion-luggage-clothes-shoes-deals/10482204002/","215489","246","text/html"
"https://www.usatoday.com/story/money/reviewed/2022/10/12/amazon-prime-day-hamilton-beach-10-cup-food-processor-sale-now/8168398001/","135654","163","text/html"
"https://www.usatoday.com/story/money/reviewed/2022/10/12/amazon-prime-day-sale-massager-deal-october-2022-black-friday/8190124001/","134670","162","text/html"
"https://www.usatoday.com/story/money/reviewed/2022/10/12/amazon-prime-day-2022-dreamfoams-slippers-62-off/8167801001/","135039","165","text/html"
"https://www.usatoday.com/story/money/reviewed/2022/10/12/amazon-prime-day-deal-olaplex-hair-care-sale-20-off/8168447001/","136747","167","text/html"
"https://www.usatoday.com/story/tech/2022/10/13/amazon-prime-day-deals-tech-black-friday/10482195002/","237088","256","text/html"
"https://www.usatoday.com/story/money/reviewed/2022/10/12/amazon-prime-day-eufy-security-floodlight-cam-2-pro/8168643001/","137988","168","text/html"
"https://www.usatoday.com/sitemap/2017/may/30/","184316","386","text/html"
"https://www.usatoday.com/sitemap/2017/september/21/","185412","387","text/html"
"https://www.usatoday.com/sitemap/2017/june/21/","185038","387","text/html"
